customerReviewAverage,customerReviewCount,inStoreAvailability,manufacturer,name,onlineAvailability,regularPrice,salePrice,upc
4.1,8.0,True,Microsoft,Microsoft - Microsoft Surface Laptop – 13.5” Touchscreen - Intel Core i7 – 16GB Memory – 512GB Solid State Drive - Graphite Gold,True,2199.0,1899.0,889842241952
4.1,395.0,True,Lenovo,"Lenovo - 14"" Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Mineral Gray",True,249.99,199.99,191800152591
4.1,1256.0,True,Lenovo,"Lenovo - IdeaPad 11.6"" Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Mineral Gray",True,199.99,199.99,191800152584
4.1,7.0,True,HP,"HP - ENVY 17.3"" Refurbished Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive",False,699.99,699.99,191628198191
4.1,117.0,True,Dell,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 256GB Solid State Drive - Era Gray",True,699.99,699.99,884116277439
4.1,15.0,True,Alienware,"Alienware - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB Hard Drive + 256GB Solid State Drive - Black",True,1849.99,1649.99,884116293620
4.1,21.0,True,Razer,"Razer - Blade 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 512GB Solid State Drive - Black",True,2199.99,2199.99,814855028764
4.2,25.0,True,Acer,"Acer - 15.6"" Refurbished Chromebook - Intel Celeron - 4GB Memory - 16GB Solid State Drive - White",False,181.99,181.99,841631101601
4.2,10.0,True,Dell,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Gray",False,288.99,288.99,812177027489
4.2,6.0,True,Dell,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive - Gray",False,310.99,290.99,812177027410
4.2,13.0,True,HP,"HP - x2 2-in-1 10.1"" Touch-Screen Laptop - Intel Atom x5 - 2GB Memory - 32GB eMMC Flash Memory - HP finish in natural silver",True,279.99,271.99,190780619896
4.2,26.0,False,ASUS,"ASUS - Flip C302CA 12.5"" Touch-Screen Chromebook - Intel Pentium - 4GB Memory - 32GB eMMC Flash Memory - Silver",False,469.0,469.0,889349544228
4.2,22.0,True,Acer,"Acer - R 11 2-in-1 11.6"" Refurbished Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - White",False,189.99,189.99,841631112096
4.2,5.0,False,Dell,"Dell - Latitude 12.5"" Touch-Screen Refurbished Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive",False,374.99,374.99,825633402669
4.2,18.0,True,ASUS,"ASUS - 13.3"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Black",True,237.0,231.99,889349589632
4.2,247.0,True,Lenovo,"Lenovo - Yoga 720 2-in-1 12.5"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Iron Gray",True,749.99,649.99,191927959844
4.2,218.0,True,Lenovo,"Lenovo - Yoga 720 12.5"" Touch-Screen Laptop - Intel Core i3 - 4GB Memory - 128GB Solid State Drive - Platinum",True,629.99,629.99,191999415828
4.2,513.0,True,HP,"HP - Envy x360 2-in-1 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 1TB Hard Drive - HP Finish In Dark Ash Silver",True,749.99,599.99,192018362123
4.2,13.0,True,Razer,"Razer - Blade Stealth 13.3"" QHD+ Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black",True,1699.99,1599.99,814855026104
4.2,91.0,True,Dell,"Dell - 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX130 - 256GB SSD - Abyss Black",True,1199.99,1049.99,884116293019
4.2,24.0,True,Dell,"Dell - 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX130 - 512GB SSD - Abyss Black",True,1399.99,1399.99,884116292944
4.2,5.0,True,MSI,"MSI - 17.3"" 4K Ultra HD Laptop - Intel Core i9 - 32GB Memory - NVIDIA GeForce GTX 1080 - 1TB HDD + 1TB Solid State Drive - Aluminum Black",True,4499.99,4499.99,824142161609
4.2,6.0,True,Samsung,"Samsung - Pro 2-in-1 12.3"" Touch-Screen Chromebook - Intel Core m3 - 4GB Memory - 32GB eMMC Flash Memory - Metallic Black",True,629.0,629.0,887276253374
4.3,4.0,True,MSI,"MSI - GS40 Phantom 14"" Laptop - Intel Core i7 - 16GB Memory - 1TB Hard Drive + 128GB Solid State Drive - Aluminum Black",True,1599.99,1599.99,824142122129
4.3,7.0,False,Dell,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Black",False,289.99,289.99,825633383760
4.3,8.0,False,Dell,"Dell - Latitude 13.3"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black",False,359.99,359.99,825633344600
4.3,347.0,False,Dell,"Dell - XPS 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Silver",False,1399.99,1189.99,884116255086
4.3,12.0,True,Lenovo,"Lenovo - ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 240GB Solid State Drive - Black",False,374.99,374.99,825633408050
4.3,9.0,True,Lenovo,"Lenovo - ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 320GB Hard Drive - Black",True,316.99,316.99,825633408029
4.3,674.0,True,Lenovo,"Lenovo - Yoga 720 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Quad Core i7 - 16GB Memory - 512GB SSD - Platinum Silver",True,1299.99,1234.99,191376215218
4.3,16.0,True,HP,"HP - 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Black",True,270.99,270.99,825633411111
4.3,3.0,True,Dell,"Dell - Latitude 15.6"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Black",False,272.99,272.99,841631116643
4.3,1840.0,False,Dell,"Dell - Inspiron 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - Black",False,399.99,280.99,884116274636
4.3,97.0,True,Samsung,"Samsung - Galaxy Book - 12"" - 128GB - With Keyboard - Black",True,1129.99,847.99,887276224350
4.3,97.0,True,Samsung,"Samsung - Galaxy Book - 12"" - 128GB - With Keyboard - Silver",True,1129.99,1129.99,887276200521
4.3,688.0,True,HP,"HP - 2-in-1 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 500GB Hard Drive - HP finish in natural silver",False,399.99,379.99,190781795421
4.3,6.0,True,ASUS,"ASUS - 17.3"" Laptop - Intel Pentium - 8GB Memory - 1TB Hard Drive - Black",False,499.99,499.99,889349695869
4.3,26.0,True,HP,"HP - 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 750GB Hard Drive - Black",False,299.99,299.99,825633419438
4.3,531.0,True,Lenovo,"Lenovo - 14"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 500GB Hard Drive - Black",False,399.99,379.99,191999833233
4.3,79.0,True,ASUS,"ASUS - 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Sandblasted matte black aluminum",True,1029.99,1029.99,889349820261
4.3,252.0,True,HP,"HP - Spectre x360 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - HP finish in natural silver",False,1399.99,1329.99,191628999118
4.3,224.0,True,Dell,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Era Gray",True,1049.99,1049.99,884116276227
4.3,335.0,True,Dell,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 2TB Hard Drive - Era Gray",True,799.99,599.99,884116276104
4.3,38.0,True,Dell,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Theoretical Gray",True,979.99,925.99,884116275961
4.3,7.0,True,Acer,"Acer - Aspire 3 15.6"" Refurbished Laptop - AMD A9-Series - 6GB Memory - AMD Radeon R5 - 1TB Hard Drive - Obsidian black",False,341.99,258.99,841631120459
4.3,28.0,True,Samsung,"Samsung - Notebook 9 Pro 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Titan Silver",True,1149.99,999.99,887276248882
4.3,3.0,True,HP,"HP - 14"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - HP Finish In Snow White With A Brushed Pattern",True,299.99,259.99,192018722392
4.3,3.0,True,HP,"HP - 14"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - HP Finish In Chalkboard Gray",True,249.0,229.0,192018721937
4.3,124.0,True,Acer,"Acer - Nitro 5 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive - Shale Black",True,719.99,649.99,191114661963
4.3,40.0,True,Acer,"Acer - Spin 15 2-in-1 15.6"" Touch-Screen Chromebook - Intel Pentium - 4GB Memory - 64GB Solid State Drive - Sparkly Silver",True,449.0,449.0,191114652404
4.3,136.0,True,Lenovo,"Lenovo - 330-15IGM 15.6"" Laptop - Intel Celeron - 4GB Memory - 500GB Hard Drive - Platinum Gray",True,259.99,219.99,192563389484
4.3,9.0,True,HP,"HP - ENVY x360 2-in-1 13.3"" Touch-Screen Laptop - AMD Ryzen 7 - 8GB Memory - 256GB Solid State Drive - HP Finish In Dark Ash Silver",True,949.99,949.99,192545368575
4.3,6.0,True,Lenovo,"Lenovo - ThinkPad L380 Yoga 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black",True,999.99,999.99,192651152945
4.4,11.0,True,Lenovo,"Lenovo - ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 320GB Hard Drive - Black",False,310.99,280.99,812177027915
4.4,146.0,True,Acer,"Acer - R 13 2-in-1 13.3"" Touch-Screen Chromebook - MT8173 - 4GB Memory - 32GB eMMC Flash Memory - Sparkly silver",True,399.0,399.0,888863852499
4.4,14.0,True,Alienware,"Alienware - 13.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 512GB Solid State Drive - Silver",False,1849.99,1387.99,884116255420
4.4,103.0,True,Razer,"Razer - Blade 14"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 512GB Solid State Drive - Black",True,2099.99,1799.99,814855024063
4.4,79.0,True,Dell,"Dell - XPS 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 512GB SSD - Silver",True,1999.99,1799.99,884116254768
4.4,41.0,True,ASUS,"ASUS - C300SA 13.3"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Light Blue",True,229.0,209.0,889349589663
4.4,41.0,True,ASUS,"ASUS - C300SA 13.3"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Red",True,229.0,209.0,889349589687
4.4,50.0,False,HP,"HP - EliteBook Folio 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 180GB Solid State Drive - Black",False,299.99,299.99,825633414853
4.4,5.0,True,ASUS,"ASUS - Flip C213SA 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Gray, dark gray",True,349.0,319.0,889349717493
4.4,8.0,True,Apple,"Apple - MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 512GB SSD(Latest Model) - Space Gray",True,1999.99,1999.99,190198687326
4.4,8.0,True,Apple,"Apple - MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 512GB SSD(Latest Model) - Silver",True,1999.99,1999.99,190198687357
4.4,236.0,True,Lenovo,"Lenovo - Yoga 920 2-in-1 13.9"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Platinum",True,1649.99,1499.99,191927547645
4.4,258.0,True,ASUS,"ASUS - 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 12GB Memory - 1TB Hard Drive - Sandblasted aluminum silver with chrome hinge",True,829.99,829.99,889349804094
4.4,77.0,True,ASUS,"ASUS - 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 - 2TB HDD + 256GB SSD - Sandblasted matte black aluminum",True,1399.99,1399.99,889349820278
4.4,327.0,False,Dell,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 2TB Hard Drive - Era Gray",True,949.99,712.99,884116276012
4.4,79.0,False,Dell,"Dell - Inspiron 2-in-1 15.6"" 4k UHD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Era Gray",False,1399.99,1189.99,884116275831
4.4,345.0,True,Dell,"Dell - Inspiron 2-in-1 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 2TB Hard Drive - Era gray",True,1099.99,1099.99,884116275855
4.4,17.0,True,Razer,"Razer - Blade Pro 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 2TB Hard Drive + 256GB SSD - Black",True,2299.99,1999.99,814855025244
4.4,236.0,True,Lenovo,"Lenovo - Yoga 920 2-in-1 13.9"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Bronze",False,1749.99,1749.99,191999253079
4.4,5.0,False,ASUS,"ASUS - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 128GB Solid State Drive - Black IMR",False,1249.99,1249.99,889349822975
4.4,8.0,True,Dell,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Theoretical Gray",True,864.99,799.99,884116275923
4.4,84.0,True,HP,"HP - 14"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Grey",True,299.0,259.0,192018765122
4.4,52.0,True,Lenovo,"Lenovo - Yoga 730 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Iron Gray",True,949.99,949.99,192330486286
4.4,179.0,True,Lenovo,"Lenovo - Yoga 730 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Platinum",True,849.99,749.99,192330151146
4.4,84.0,True,HP,"HP - 14"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - HP Finish In Chalkboard Gray",True,299.99,259.99,192018722552
4.4,84.0,False,HP,"HP - 14"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - HP Finish In Snow White With A Brushed Pattern",False,299.99,259.99,192018722460
4.4,93.0,True,Dell,"Dell - G7 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1060 - 256GB Solid State Drive - Licorice Black",True,1079.99,979.99,884116293385
4.4,194.0,True,Lenovo,"Lenovo - 330-15IKB 15.6"" Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - Platinum Gray",True,379.99,309.99,192563439554
4.4,160.0,True,Lenovo,"Lenovo - 330-17IKB 17.3"" Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Onyx Black",True,529.99,479.99,192563743712
4.4,74.0,True,HP,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 500GB Hard Drive - Natural Silver, Ash Silver Vertical Brushed",True,499.99,499.99,192545428958
4.4,20.0,True,HP,"HP - 15.6"" Touch-Screen Laptop - Intel Core i5 - 12GB Memory - 128GB Solid State Drive - HP Finish In Natural Silver",True,579.99,529.99,192545419673
4.5,24.0,False,Alienware,"Alienware - R3 17.3"" Laptop - Intel Core i7 - 16GB Memory - 1TB Hard Drive + 256GB Solid State Drive - Epic Silver",False,1899.99,1899.99,884116203162
4.5,1526.0,True,Acer,"Acer - R 11 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - White",True,279.0,249.0,888863714155
4.5,10.0,True,HP,"HP - 13.3"" Chromebook - Intel Pentium - 4GB Memory - 32GB eMMC Flash Memory - Silver",True,539.0,524.99,889899634868
4.5,6.0,True,Acer,"Acer - TravelMate 11.6"" Laptop - Intel Celeron - 4GB Memory - 128GB Solid State Drive - Black",False,314.99,314.99,888863760572
4.5,1329.0,True,Samsung,"Samsung - Chromebook Plus 2-in-1 12.3"" Touch Screen Chromebook - 4GB memory - 32GB eMMC Flash Memory - Platinum Silver",False,499.99,499.99,887276183961
4.5,2.0,True,Lenovo,"Lenovo - 2-in-1 14"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA Quadro M500M - 512GB Solid State Drive - Black",False,1899.99,1743.99,190151427211
4.5,69.0,True,Microsoft,"Microsoft - Surface Book 13.5"" Touch Screen with Performance Base - Intel Core i7 - 8GB Memory - 256GB Solid State Hard Drive - Silver",False,2399.0,1679.99,889842152166
4.5,443.0,False,Samsung,"Samsung - Notebook 5 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce 920MX - 1TB Hard Drive - Solid black",False,649.99,487.99,887276243221
4.5,359.0,True,Samsung,"Samsung - 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - NVIDIA GeForce 940MX - 1TB Hard Drive - Platinum Silver",True,999.99,749.99,887276195070
4.5,689.0,True,MSI,"MSI - GS Series Stealth Pro 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB HDD + 256GB SSD - Aluminum black",False,1549.99,1472.99,824142140352
4.5,2.0,True,Lenovo,"Lenovo - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 128GB Solid State Drive - Black",True,1499.99,1499.99,191200630378
4.5,2.0,True,MSI,"MSI - WS Series 15.6"" Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive + 2TB Hard Drive - Aluminum Black",False,2399.99,2399.99,824142141663
4.5,989.0,True,HP,"HP - 2-in-1 14"" Touch-Screen Laptop - Intel Core i3 - 6GB Memory - 500GB Hard Drive - HP finish natural silver",True,499.99,449.99,191628012978
4.5,565.0,True,Dell,"Dell - Inspiron 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 Ti - 256GB Solid State Drive - Black",False,899.99,799.99,884116274650
4.5,94.0,False,Dell,"Dell - XPS 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black",False,1549.99,1394.99,884116274926
4.5,286.0,True,Lenovo,"Lenovo - Yoga 920 2-in-1 13.9"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Bronze",True,1299.99,1149.99,191927547676
4.5,151.0,True,ASUS,"ASUS - 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Smoke gray",True,1299.99,1039.99,889349810026
4.5,341.0,True,HP,"HP - Spectre x360 2-in-1 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - HP finish in dark ash silver",True,1499.99,1499.99,191628999125
4.5,38.0,True,HP,"HP - Spectre x360 2-in-1 13.3"" Privacy Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - HP finish in natural silver",True,1449.99,1449.99,191628999132
4.6,163.0,True,HP,"HP - Spectre x360 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP finish in natural silver",True,1249.99,1249.99,191628999101
4.5,1326.0,True,HP,"HP - ENVY x360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 1TB Hard Drive - Natural Silver",True,899.99,836.99,191628834365
4.5,725.0,True,Dell,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Era Gray",True,849.99,699.99,884116275558
4.5,4.0,False,Acer,"Acer - Chromebook 14"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Sparkly silver",False,299.0,288.99,888863602995
4.5,167.0,True,Samsung,"Samsung - Chromebook Pro 2-in-1 12.3"" Touch-Screen Chromebook - Intel Core m3 - 4GB Memory - 64GB eMMC Flash Memory - Metallic Black",True,599.0,479.99,887276242569
4.5,286.0,True,Lenovo,"Lenovo - Yoga 920 2-in-1 13.9"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Platinum",True,1429.99,1429.99,191927547638
4.5,136.0,True,Microsoft,"Microsoft - Surface Laptop - 13.5"" - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - With Mouse - Platinum",True,1149.0,919.99,889842272239
4.5,2.0,False,HP,"HP - ENVY 17.3"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive - HP Finish In Natural Silver",False,1149.99,1149.99,191628612697
4.5,8.0,True,Dell,"Dell - Inspiron 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1060 - 256GB SSD - Matte Black",True,979.99,979.99,884116276265
4.5,31.0,True,Dell,"Dell - Inspiron 17.3"" Laptop - Intel Core i7 - 16GB Memory - 2TB Hard Drive + 256GB Solid State Drive - Platinum Silver",True,999.99,999.99,884116276432
4.5,4.0,True,Acer,"Acer - Chromebook 14"" Refurbished Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Sparkly silver",True,259.0,186.0,841631120251
4.5,187.0,True,Acer,"Acer - 15.6"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Granite Gray",True,199.0,199.0,191114570975
4.5,523.0,True,HP,"HP - 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - HP Finish In Jet Black",True,479.99,419.99,192018956384
4.5,2.0,True,ASUS,"ASUS - 15.6"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Icicle Gold",True,699.99,666.99,889349906965
4.5,4.0,False,Dell,"Dell - XPS 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 1TB SSD - Silver With Black Carbon Fiber Palm Rest",False,2049.99,2049.99,884116305040
4.5,2.0,True,Dell,"Dell - Inspiron 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - AMD Radeon 530 - 2TB Hard Drive - Platinum Silver",True,1059.99,1059.99,884116276487
4.5,155.0,True,Lenovo,"Lenovo - 330S-15IKB 15.6"" Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Platinum Gray",True,529.99,529.99,192563564010
4.5,45.0,True,HP,"HP - ENVY 2-in-1 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - AMD Radeon RX Vega 8 - 128GB Solid State Drive - HP Finish In Dark Ash",True,759.99,759.99,192545232586
4.5,20.0,True,Microsoft,"Microsoft - Surface 13.5"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Platinum",True,999.0,799.0,889842308631
4.5,4.0,True,Samsung,"Samsung - 11.6"" Chromebook - Intel Celeron - 2GB Memory - 16GB eMMC Flash Memory - Night Charcoal",True,229.0,229.0,887276269429
4.5,46.0,True,HP,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - HP Sand Blast Matte In Pale Gold Natural Silver",True,729.99,729.99,192545290241
4.5,11.0,True,Acer,"Acer - 15.6"" Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black",True,449.0,411.99,888863096848
4.6,1525.0,True,Samsung,"Samsung - Chromebook 3 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Metallic Black",False,229.0,201.99,887276201597
4.6,5.0,True,Acer,"Acer - R 13 2-in-1 13.3"" Refurbished Touch-Screen Chromebook - MT8173 - 4GB Memory - 32GB eMMC Flash Memory - Sparkly silver",False,329.0,329.0,841631114564
4.6,395.0,False,Dell,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 128GB Solid State Drive - Gray",False,599.99,569.99,884116254898
4.6,85.0,True,Samsung,"Samsung - 11.6"" Chromebook - Intel Celeron - 2GB Memory - 16GB eMMC Flash Memory - Metallic Black",True,199.99,199.99,887276201610
4.6,180.0,True,Microsoft,Microsoft - Surface Laptop – 13.5” Touchscreen - Intel Core i5 – 4GB Memory - 128GB Solid State Drive - Platinum,True,999.0,699.0,889842170573
4.6,50.0,True,Microsoft,Microsoft - Surface Laptop – 13.5” Touchscreen- Intel Core i7 – 8GB Memory – 256GB Solid State Drive - Platinum,True,1599.0,1299.0,889842227093
4.6,50.0,True,Microsoft,"Microsoft - Surface 13.5"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Cobalt Blue",True,1599.0,1299.0,889842256185
4.6,50.0,True,Microsoft,"Microsoft - Surface 13.5"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Burgundy",True,1599.0,1299.0,889842255997
4.6,50.0,True,Microsoft,"Microsoft - Surface 13.5"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Graphite Gold",True,1599.0,1299.0,889842255805
4.6,101.0,True,MSI,"MSI - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB Hard Drive + 128GB Solid State Drive - Black",False,1799.99,1709.99,824142150177
4.6,594.0,True,HP,"HP - ENVY 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive - Natural Silver",True,1149.99,862.99,191628835621
4.6,389.0,True,Acer,"Acer - 15.6"" Touch-Screen Chromebook - Intel Pentium - 4GB Memory - 32GB eMMC Flash Memory - Pure silver",True,399.0,319.99,191114456316
4.6,96.0,True,Samsung,Samsung - Notebook 9 Pro - 15” Touch-Screen Laptop – Intel Core i7 – 16GB Memory – AMD Radeon 540 – 256GB Solid State Drive - Titan silver,True,1349.99,1349.99,887276244266
4.6,65.0,True,Dell,"Dell - 2-in-1 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 512GB Solid State Drive - Era gray",True,1299.99,1169.99,884116275701
4.6,207.0,True,HP,"HP - OMEN by HP 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1050 Ti - 1TB HDD + 128GB Solid State Drive - HP sandblasted hairline brushing and carbon fiber",True,1099.99,1044.99,192018351103
4.6,228.0,True,Google,"Google - Pixelbook 12.3"" Touchscreen Chromebook - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver",True,999.0,999.0,842776102270
4.6,15.0,True,Microsoft,"Microsoft - Surface Book 2 - 15"" Touch-Screen PixelSense™ Display - Intel Core i7 / 16GB / 1TB dGPU - Silver",True,3299.0,3299.0,889842247473
